unique_id,job_qry,job_title,company_name,location,summary,salary,link,date,full_text
pj_1b5c54a6b7341e61,Social media manager,Social Media Community Manager,A Shoc Beverage,NOT_FOUND,NOT_FOUND,['A Shoc Beverage'],/web/20190708121400/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CpooN6KDWi3rMhhOPOWmzLQTE08EM8Vz_J9RNqmY6hCDx4g63wfhgrYFhxJBIJhoaOgDXmMC42hgqgivla5K6wVRnDMSBZuAOOTlyPjwm7s4OIZ3JR45CrmQgw69oS9orSo3xwP3cXFryUL0VS24UFd5t0NSakufENb6A1AeyZkyylRsoTqP3FQfEiYt3LxlOtm4oM-prmwmcmWuXY8haCcfNdKUYkwNw3yM3FB_rzfpJbXHRbOfl3SqSKLicKk2PUiFAs8e8D_3rkoMiYuDKA7Q9WtVCW6vz_VTWDf6c7fWm5qZ64ZFUqECnu5PzjCxiqPWtfOTVYRzoGN7v40pVvEu4mC1mVxdNIcj1fFuTXyPqnpFeZUMUcdEyqFcDAY8h7kAPXS5c33Yaxlb8XDzwmszyL0xpWmkq43lpBmv2JAP89aP2TCqcbK2wMK8PdwNg=&p=1&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_557f226535d37d66,Social media manager,Social Media Manager - (FT),Advanced Plastic Surgery Solutions,NOT_FOUND,NOT_FOUND,['Advanced Plastic Surgery Solutions'],/web/20190708121400/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B95EbQHLkXYZf9nhbR8TFwNOF4rYg2MG4_26IzpBa8Haii7b1EK0lIholBxMQg9HYXtJmDTLv1ZF8Ew9egTJ26hYTMahapASJD_RUKYSmMF7SZPjIm9OpcLz0H4WR_R78lmyqwkhzq_d33AHagtcOC16MnbHsXC-Wi9u3g_Z1W8Luzp5Sh2ypDUpmdoEGLj1e6EvdOqw_cSiE1STLDwfN8DbMTU5yEd5qq_WKt3yqV2Dr4Zp_y8ODQHsWTvWpWuvkrM0Y3vewk0TCWn5JBIszxh5esqKJbcyj3jvrVdjdfvQwxRTS-nAYfq_vUiia0aF1pR5YaH66IWQqL_rmc80cHby6LdKTR74kV7J2JyFqvDUYWyWYyod6b-NW6e8x6PSqaaP9-ULr1zSXc_DbW4eVLq15yOqtX-4Y00JhALcH0AX_ySkgqsIc0&p=2&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_88f7ec126a72b559,Social media manager,Social Engagement Manager,Margaritaville Resort and Spa and Margaritaville Island Inn,NOT_FOUND,NOT_FOUND,['Margaritaville Resort and Spa and Margaritaville Island Inn'],/web/20190708121400/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BuW3nyWkbDjYjo-b3lmB1zoPWYX5pe2sgqoYmMdM5Ote52U3bJWsiNA8Y9uoqTZ7Ti2Sxsqzc_iymqwW5QqSTSbf-Ce220Z68htYiSBEmbB0ruO_VTZNBGG4gBoticN8MekMJe-6w5wA3Yt_cGK10xKaUaieve7JTFp-2FXZNKSJMzJkyBo8QFQ27PsacY5Sx1_npuuhYh1lTwPqq1mZq97fGuGLTQEs_dtYBfdXEpkyq9_FM1Ths9sj4PKI1E3YINQXVd-OLD1pmU4tNZtHodnnefnFS8_EdecxV7pW-gMLjYnKkkS0tS-x8ZlGtbCRuFeLpmnBIa_eMIGEo_uO540JnzA8Vvmyfapf_b-AdRKLbC-9ijUGYVsDBTAjYe5yoM0WRtrqqbUKmSyjW1FTAiy-rROaW0KKOzoxtg2l-vrivsl-0L7rYTk-HE1hLLXlE=&p=3&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_c9872f45c191dcea,Social media manager,Social Media Manager,AMResorts,NOT_FOUND,NOT_FOUND,['AMResorts\n\n\n26 reviews'],/web/20190708121400/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AF6oMyJVgv2gL06BuYyE4IPEhVj2lSdZ0oTMplPMMQrTA-Q1dCd5FdfnVe92VtHMnSCmborMJIRKaRSE05ZhaOfZn-dQF813rbID73SCDgF_WFKQ6t43kTZ1hh1p1Z31yNWOXYm2woQw-5wIPfCLCwzl3GhCaXOQ_81lIpZnHD3PGFJ8JtC3xCu8qaBUnKAkehmgdrs3USVvkK4lvESPzs-YcKndnAnZgekX1VuGe7AO5PBZDTrlgrJVKTfjOj5DCtLRscwpIFq-DEUPYpVXKizOO8OQcuY2dseN-xm8foYtOgk-OIDdtDE_wc2eDyyVG3qkeXp3jnZivTFu2FwU1zQ3kF4fHciluMl4bRbA3OXXTkqNzEvGya7DBCKaDV3fcpzYD9ffPU4YgyF4T0bkWsGdmqyFBhggqv-3WVoyTxLIFQdQUlBMTgG6k2TMRXVdJ4Ugp1orYCi6JhFGitKuc9W4--tLBLpf5RP9Xzh0mDUkQ-YbEp8vDj3RdiVeFlq3vPaSua3zZ5rqigco26mxkBVeoKqWe7ijWoB783wG2vDRtg63NnNzkPVzMo8uej4JuICVXcdS1MvcE9zY6oBTv26UKfwy_CD-YFRjXUORl-JlwlXmn7Et4QQ-wcAjLxrQXdU_Hll9rpSnRiDBQTHpYZWXYU401megebktn8-0avM7bieBlK86RySMp-PjofvzSudMJyXYa61Q==&p=4&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
pj_945a9f6c0fb0438e,Social media manager,Social Media and Account Manager,Legal Drinking Age(ncy),NOT_FOUND,NOT_FOUND,['Legal Drinking Age(ncy)'],/web/20190708121400/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Db4E9hKgHRNY3k5DQNQhp5DYsgvCxBjTZL4DL7PjBU4o_facuXnI822Mkao_NiudyBwTvmx4YutDYhXS-Tljj5wfPSzI5r2fkyhxNaHsvvYi0-RRN-dbCaBzqc2YFV49jzqmBmu1BJk7zR-ZTx_baCkSy2Vf6djF5iRFttboWw9k81R4LsfsC-lp9Fxd8jaUL1-eJOrpSwwZQi2fS7Gm8d1K6ges6O2g9UQxamUdj79TzR3M7LUxiNnlQAtTkgS5z3rZeq6cB05maCVauQzfYZ0aBus5bcBcNBP9qrsSRM3VD_K2EucZwmzvpl4V_Ph2aOlEUMOVL7mmBhs_7dLsdHaPO4ASP9biAWsys-ZjbP-FRq1Vp2StOEPNvgm1FKoTKHcheguVA6ZBuSIG1gWMF0vUFY7B2s7k7lCfa1rmYAx-zI3oQP4wZvvvr7LVbxbfU=&p=5&fvj=1&vjs=3,1 day ago,NOT_FOUND
p_9fdcf100815d4a9a,Social media manager,Manager. Social and Digital Storytelling,The Coca-Cola Company,"Atlanta, GA 30301 (Buckhead area)",NOT_FOUND,"['The Coca-Cola Company\n\n\n8,669 reviews']",/web/20190708121400/https://www.indeed.com/rc/clk?jk=9fdcf100815d4a9a&fccid=2e853071bb3920b6&vjs=3,30+ days ago,NOT_FOUND
p_f5b54753f12bad3a,Social media manager,Social Media Manager (Instagram),Tastemade,"Santa Monica, CA 90404",NOT_FOUND,['Tastemade\n\n\n7 reviews'],/web/20190708121400/https://www.indeed.com/rc/clk?jk=f5b54753f12bad3a&fccid=2a9c236a35bd1e0d&vjs=3,2 hours ago,NOT_FOUND
p_a2bcb11dc43491a6,Social media manager,Paid Social Manager,Sony Pictures Entertainment Inc.,"Culver City, CA 90232",NOT_FOUND,['Sony Pictures Entertainment Inc.\n\n\n354 reviews'],/web/20190708121400/https://www.indeed.com/rc/clk?jk=a2bcb11dc43491a6&fccid=87296c430fc584e1&vjs=3,30+ days ago,NOT_FOUND
p_84bf2d49565f1587,Social media manager,Social Media Manager,Google,"San Francisco, CA 94105 (Financial District area)",NOT_FOUND,"['Google\n\n\n3,028 reviews']",/web/20190708121400/https://www.indeed.com/rc/clk?jk=84bf2d49565f1587&fccid=a5b4499d9e91a5c6&vjs=3,30+ days ago,NOT_FOUND
p_338735312031ebd3,Social media manager,Social Media Lead,Google,"San Francisco, CA 94105 (Financial District area)",NOT_FOUND,"['Google\n\n\n3,028 reviews']",/web/20190708121400/https://www.indeed.com/rc/clk?jk=338735312031ebd3&fccid=a5b4499d9e91a5c6&vjs=3,30 days ago,NOT_FOUND
p_580a49d7160ca60f,Social media manager,"Manager, Paid Social -MTV",Viacom,"New York, NY 10036",NOT_FOUND,['Viacom\n\n\n561 reviews'],/web/20190708121400/https://www.indeed.com/rc/clk?jk=580a49d7160ca60f&fccid=ae0c894528aa6eee&vjs=3,30+ days ago,NOT_FOUND
p_4477a6944132f816,Social media manager,Social Media Manager,WWE,Connecticut,NOT_FOUND,['WWE\n\n\n82 reviews'],/web/20190708121400/https://www.indeed.com/rc/clk?jk=4477a6944132f816&fccid=65495c3aac7d0482&vjs=3,30+ days ago,NOT_FOUND
p_a9450d3d773b0d93,Social media manager,Social Media Manager,Bigtoe Yoga,"New York, NY",NOT_FOUND,['Bigtoe Yoga'],"/web/20190708121400/https://www.indeed.com/company/BigToe-Pose,-Inc./jobs/Social-Media-Manager-a9450d3d773b0d93?fccid=3938b40ea964dbb3&vjs=3",17 hours ago,NOT_FOUND
p_635469cda06812b5,Social media manager,Manager Social Media and Community Management Digital Americas,Birkenstock,"New York, NY 10012 (Little Italy area)",NOT_FOUND,['Birkenstock'],/web/20190708121400/https://www.indeed.com/company/Birkenstock/jobs/Manager-Social-Media-Community-Management-Digital-America-635469cda06812b5?fccid=d64cfcf230b45509&vjs=3,18 days ago,NOT_FOUND
p_7d040fb4b3763b65,Social media manager,Social Media Manager – E!,NBCUniversal,"Universal City, CA",NOT_FOUND,"['NBCUniversal\n\n\n2,031 reviews']",/web/20190708121400/https://www.indeed.com/rc/clk?jk=7d040fb4b3763b65&fccid=35d653c09c2712b6&vjs=3,30+ days ago,NOT_FOUND
pj_cdba8f1968c59ae8,Social media manager,Social Media Manager,Primal Life Organics LLC,NOT_FOUND,NOT_FOUND,['Primal Life Organics LLC'],/web/20190708121400/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AGC2O2MkTYjEukcNY-WGa-wNzgIj4RQjDsBbTyOZKOTJbPfScGePs0RSUgdhAgW09O1JeH5HyzkEdkMBJS68g0tZAmABn-WmXFwDcy2GYX5cXTrU8TVyLxs0iCOxytSLGwvuBG0s0ysIpxnOf9Nni9DfIXyUzBxKewGBoLD2pV90axG0YK89LGdFbJUgexxVbyd-cn8jDAYKBGFJRWpofwiTIQR23wxxHV84UmG88Rqwr6nkuADTVcfvowJupU4jIiQ4shqxytubOqW3QGYzAFaZahtCbxFNEKl3nbIDRkIHkZkCJt27ER0wbzJNSqEjIPiwCJrZ9iJxoV9UHdW9W6bRsXzyhIx4OLtfhd1jO2b-MjSVq5VittQG0I9L4NB7LdCZlD9x1uB5OK64HtHTKX3ghfnBWN8bVNfP110O9rdFEcgMWoHDip&p=16&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_e3e848f2436ea1ae,Social media manager,Social Media Marketing Manager,BGZ brands (BodyGuardz),NOT_FOUND,NOT_FOUND,['BGZ brands (BodyGuardz)'],/web/20190708121400/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B6AEnYqFRKLwlPxJnlFRrBBQ71vraAD0JruXAstuVP5p0lXSorRbls_IrfElkhOX6qho-xiWOId2GJWmsQJ6sTBrWtA-kVi5qHDB3In9EXGhO3bAxCaSzreDscGsO-ar9NU0_zoNjdy-rys4UuPjPXADB0hFWAA9YXKB-HtV7EBeVRkNZEjrMKJzovmCyNyxAqvJAURLHy9SVZorgsQAo5UsZNoScwla04sCHPtKuxcPkzbOldi0_jmWlII2L464LsLI2gqCyvj1jKZB4UAg_4FfUf1BSHi-eW2s6Nn5RKLp0aRRyFR1RLdsLqsMfSUxBzxW1FGivbahVYy-rzESEma3UDM7fnAOhJuvRxRRQwDdS32Dtcxk2Kvke713tsSiKoBTeeYmCXLC_Q915jsPfn8c1NIKINslr7lZyVH1twWGE4eQDmMJD003ZHarhP4S8=&p=17&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_cec48dfd230b35f0,Social media manager,Social Media Manager,Luv N Care,NOT_FOUND,NOT_FOUND,['Luv N Care'],/web/20190805185449/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AIRhijK0XV3qMJgKYH2aoJoGu9trv8sUfzbb28U7v_5Rmm0s2hsJLqsxwyimQzgi-E-bRs0fptSfanQlmXg91UHXnqJZ3RQHHZcm9gqlei8hCzm288-F73OAnMFJ9ouG3x_t9TdpNCWnbu3wy5j_z8SD3XRAmmquQQ96qrRYLrvb0mwTob2FY6nW88Ygj0g5AILVLIgGzfgiRFRrTuA2tUEvMXdIcqyuiiS_YoFwR620OG8cyNh-UB3EVwMv3zgJ6-gEmW_iFaFmf_Z3NwRUcO_wZEkIezeRGHwoP3Ex245Q9_TQp7N-GapwZqoEPd_H8yuYY-DNMhy_mKpu_vtSN_3uPPKBbazDoz71g5TN9BxCB6xgK6sF7n6LjUj56VFKf3n5jNMZjlImt9TjpIMoFT3HoszX73XeLfQPf5UsS7zgo-iQZ19rn3&p=0&fvj=1&vjs=3,1 hour ago,NOT_FOUND
pj_709a85ed98057831,Social media manager,Social Media Talent Agent / Manager,Boldstreak,NOT_FOUND,NOT_FOUND,['Boldstreak'],/web/20190805185449/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DBujtf2G9QwAXcJdf_Sa6VGeRdvm5lLRs4RISQGmhJwLdJ_n2zJ9H43TjTwkxUftLxYez6SL5-PVU85AbmrwUOUTFNgmff1NJduLnVO6h1xpS8KvNB5r9LGqU8Sx7-FDQclIlwt9f5IbELVHKfXseWYfu3BcdJNJs03rBv8RrES6kCDCan2ud0bxzP1JKm3_gmsRc09RTknd93bIDDv8IJoncOH8rNHxQ6VILDu6AyJwpQo4u2J5fawbJlPQ2DajIDiImcgnyd6nk7RpMUF69V9d19hOsjJeXiuGqLLo-QSAlE1-pToSw4MIWfJ-3aDpq73ZYlw1k70njNqFFu7kCXmeyhMX-7WRw_5LU0lADYELaABqArjLYd0fbqOeIHbhwjE2IvYg3utJ5JclhaDI0fnzEwKAVs0WIE8LdLXQ-GsQIEXgWaqTodNBITzsopACE=&p=1&fvj=1&vjs=3,1 hour ago,NOT_FOUND
pj_a3bc38ebfa1c6ea3,Social media manager,Social Media Marketing Manager,4Patriots,NOT_FOUND,NOT_FOUND,['4Patriots'],/web/20190805185449/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BVNBVoXpuvgI0a3I1xA-KWw6D0NOMIQTrdoLlMBZ_A6EQ8reRGge1J6ZzwtauQPf2EllgegHWhLmBd8zMUJAbG-YQqJmIAyeOiwyFsqbh0shYR835e3Mt_zo7IuUFHwpYPUOI_aWzT158LdbaPVLKnirInjV8jrhoEdVsRf9Xp-fdfT6EGylyIzvxzS--Tfs1TdVnBwgBF5GgSJOwhXyclBb2--qn36kh16-cQCIdpSpcwamXXwz7rsLvFlmC4dxu-QT5GyoCyepixxMEqkLFaPkx3tM4ikl5RPAB1sWCaWT7ThTgkf19J8J80sZ3R4cGDpaJmb4ar4nqvjhdqsAfMxAL-5ygtYe8VhSiH4w-onHfbE1aLwxqFvE33rk0FHb_3brXVHddwR3gGFDeWOmbfo8c5faykJkTFD37THxdEkJEh1P8iKif9prud-7S4EYI=&p=2&fvj=1&vjs=3,52 minutes ago,NOT_FOUND
pj_f024b48d05621ce9,Social media manager,"Director of Paid Media (PPC, Paid Search & Social)",Adigma,NOT_FOUND,NOT_FOUND,['Adigma'],/web/20190805185449/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C4WUYqRdQg0x4ElKwUJywNSNaBeaZOdkJ-6i8ueMZhFKbHOG7E_-BwCkj2PSZPA0m9jVT_Afl8rNhqBjjBJECdrLZeSHx5fIiuuUggJ_oGDIPpEnqJG7UwaVnxOoz0LFyQDH4rSyVq4aWikVqMhIGn7krKFwAqqFUWBApuXxHcLAnYXE00Wy5YMGTPPbn8ObRIYl9xmAiWnLbxLSxh2o91MyikH53P4iZXRndAlchFn-_z5VYE4lGpOyxXhX8A2Mn8rk9qi_xRpzIzCEb_NL3Bqez7ZmhWNs0j8mShjO1JBpIUDKXdsflkEy-1omf-2X5BOncTsY4LyijEJ5a65UoWBWSM4d0hJUqtZcoQMVYcoCyzoUkyM1CWx5_uUraCw29umHNGLPp6dM1v6-MsVj4GF9QDbonwlChUFlyhh3QT12tFvVVFQ75nLHUeroT4uYKyFxPc6LLB1UxraVjXNsJA&p=3&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_c2ece60114148068,Social media manager,Social Media Manager,5 West Media Group,NOT_FOUND,NOT_FOUND,['5 West Media Group'],/web/20190805185449/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CyacqAmGgMoJEkWS3eFdtsiGtljnspRwq1IFUM3GcUbtv281QxyZ-IdmMLGpnavYS0f9SOsIcu8d0k-jT4HdBhUauQEBaTYu2PL4tzq21HQ5KvbAwq5BZHed3rezbuAThz0iJfstkjCh1L0yMekQWvvgMll-N7Ne93qbKomz8Nl432F5YczZ3RrhTF4T9q7JzItsI0BeC0vhvrK5Jeyh146O6z23D3x2UFvsf_moPHMRcOLgXj6BrB6h437Wvaj4b9R5sRbM79cUH66p2z26-frymoAFUU9TQ5ZdGAnGf0nsMfJgJ9cykqUJ7ze2dTmUToqgo1MYqH_HyYkgf8_BE3-uayPDj5SdkK8iVp__y2f85LSPPhbmQwUrRo4wAOewDQbZLttwnvhCexgXDD_uRBKrXNeBqzGK1ejAHkKfdkSN2xdhMYWzNp&p=4&fvj=1&vjs=3,1 hour ago,NOT_FOUND
pj_ff02c6c4a351c841,Social media manager,Social Media Manager,Floify,NOT_FOUND,NOT_FOUND,['Floify'],/web/20190805185449/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DBHekVQF_mgq5OPeDbyX8_uKWEPUsCnis9hKfKdFqfzarZXh1j6jVRathoOLM8bo-QMZLByCQm51sCNl6HQtzte8t3T3Ajf0wHVGc4FEd4102-7fcRbozor9xQ0FfHQ8hOC3oLy6p5cBM5txHDM0V_9mywiLzFGvKpbTkVoU1GnUKUEa_M9dDuXXPdndy_2k0-l5gnl8GomlKy2L0ZXxbFKz6SbhNUN5jrlSCM9BEceBEAZntHlP5khRyDL7kQNyr9YZmeQL5aVkTMYxdxnE_ErGwpUfrKuzuwWt-aPzb0aHm-v6TXTqmsh5rLylkwrVcJ_pSS8Lh7zFyI0eiO3sFkzVGdyYgSbzJm-fNIutbdjhTmmvcg9voIIMC8riZJAfdrjyP1rx7S_URp1LtOQdee9IzvN71ye-GH70CD5luGAw==&p=5&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
p_c4ce33e2379f5390,Social media manager,Social Media Manager,Spa Order,"Santa Ana, CA 92705",NOT_FOUND,['Spa Order'],/web/20190805185449/https://www.indeed.com/company/Spa-Order/jobs/Social-Media-Manager-c4ce33e2379f5390?fccid=61d99f4154b760c5&vjs=3,20 hours ago,NOT_FOUND
p_7f424e94085624dc,Social media manager,Social Media Manager/Graphic Designer,Donk Contest,"Austin, TX",NOT_FOUND,['Donk Contest'],/web/20190805185449/https://www.indeed.com/company/Donk-Contest/jobs/Social-Media-Manager-Graphic-Designer-7f424e94085624dc?fccid=2ad2f90a411f8baa&vjs=3,5 days ago,NOT_FOUND
p_1b65e305a7c5500c,Social media manager,Social Media Manager,Morning Coffee Creative,"San Diego, CA",NOT_FOUND,['Morning Coffee Creative'],/web/20190805185449/https://www.indeed.com/company/Morning-Coffee-Creative/jobs/Social-Media-Manager-1b65e305a7c5500c?fccid=c26c56eb5fe66487&vjs=3,18 days ago,NOT_FOUND
p_431dc26d35cab95e,Social media manager,Social Media Manager,Vanquish Media Group,"Culver City, CA",NOT_FOUND,['Vanquish Media Group'],/web/20190805185449/https://www.indeed.com/company/Vanquish-Media-Group/jobs/Social-Media-Manager-431dc26d35cab95e?fccid=dd2338f5edfcaaa8&vjs=3,13 days ago,NOT_FOUND
p_095616605f52f7dd,Social media manager,Social Media Manager media company,media monster,"Woodland Hills, CA 91367",NOT_FOUND,['media monster'],/web/20190805185449/https://www.indeed.com/company/media-monster/jobs/Social-Media-Manager-Media-Company-095616605f52f7dd?fccid=c3da2104c19f0be3&vjs=3,35 minutes ago,NOT_FOUND
p_5657cbd10968abff,Social media manager,Social Media Manager,Taboola,"New York, NY 10010 (Gramercy area)",NOT_FOUND,['Taboola\n\n\n7 reviews'],/web/20190805185449/https://www.indeed.com/rc/clk?jk=5657cbd10968abff&fccid=c869809b954e0ce1&vjs=3,5 hours ago,NOT_FOUND
p_4aa92de7d2e8c874,Social media manager,Social Media Marketing Manager,Coso IT,Remote,NOT_FOUND,['Coso IT'],/web/20190805185449/https://www.indeed.com/rc/clk?jk=4aa92de7d2e8c874&fccid=6c8cd7fe12789d44&vjs=3,30+ days ago,NOT_FOUND
p_f9a37ceb5689fa96,Social media manager,"Reprise - Manager, Paid Social",IPG Mediabrands,"New York, NY",NOT_FOUND,['IPG Mediabrands\n\n\n65 reviews'],/web/20190805185449/https://www.indeed.com/rc/clk?jk=f9a37ceb5689fa96&fccid=bcc67c9d86a19ca1&vjs=3,30+ days ago,NOT_FOUND
pj_a5f411a189d640b7,Social media manager,Social Media Manager for Hoonigan Racing Division,Hoonigan Industries,NOT_FOUND,NOT_FOUND,['Hoonigan Industries'],/web/20190805185449/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AOOQceFGIgYewi-2QgbYLZ1-wevg9VbSFzwj7qljs9na_utsK2FX0hp_CLXL7gxfBliGO2yKjv1W_xYgeorvbLL6Qk4KqPfjuL9glRlnut4f3EkaV50mS7gVjOKnYunfZ_9eSRrdX_cuUsQmr45O59IOHeALWLKc5NIDgdSFBFfufEcVJlGMhL1ysFJDvIORkHD6nsvkFVmTR76OV8VJOhJy0_E3o2FyH7upbl1nsPTGZAYV1meTrkAL9y-IvsupN1JzklzXgGhHXB4vaQtfnWtpnKp61bTr0-C-SoHWCzwn2QmriCyLeIqT6aOGQKLbY2gOrBEN0rH0uNM_EepP9dz1fjrtObVW5wW9C211iiB5z0K8uDulcDAP0PtFufX1ZOSSxgyPhduudT7a9M_hhwiL__neIYqZTJ7YUZfgI2YIkuBYmch6Hw7ip2Sm_5ejaCnU9aj-UiSmna1cC28_VWSJ5sXnrCOgk=&p=14&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_c1db9bafe0ed063c,Social media manager,Secretarty / Social Media Manager,Real Estate Office,NOT_FOUND,NOT_FOUND,['Real Estate Office'],/web/20190805185449/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B7XNuZwxgcnidOu3yO9CQdt9C2bUq3p8MVv5XKhGpe08Z5l3Qa07pyK5zcUqzKU48ax8Zxtru-cKtkZ5JZ1UcRCnY5mUA4p7okWUntmTPf4a5yx9ingFT3t1CA4PR2toBVbpoA8hlr1qv2eVlq-m8kLpOcpV-bbCvFxFPzQU5MwaPlfX2m5SBKVyuPVRcqsjxr0a9WmkIe4MFJ6gBROciygjssKRL37D1uAan6PJzx1MP8OcD8hRbrs7CxPbPvD0IND8QG8vnc4-ms5foBjBPOBEUoqDMegXSAJQqfw38Ponw6YxVrrps1ir669mdsPBabod1Ck5MbDwOU1pyQwziO2k7YiyKJT_s7_DpeGGory6oEQ4ghln6dGN8soXOw06wKkV6zzePjWkwRE-3S4qyIZON4jnXmOIpnusJ47xtU7mdb5v5KOXi4tvF1bnZCwq2Nzbo36NmwXg==&p=15&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
pj_cec48dfd230b35f0,Social media manager,Social Media Manager,Luv N Care,NOT_FOUND,NOT_FOUND,['Luv N Care'],/web/20190805185449/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AIRhijK0XV3qMJgKYH2aoJoGu9trv8sUfzbb28U7v_5Rmm0s2hsJLqsxwyimQzgi-E-bRs0fptSfanQlmXg91UHXnqJZ3RQHHZcm9gqlei8hCzm288-F73OAnMFJ9ouG3x_t9TdpNCWnbu3wy5j_z8SD3XRAmmquQQ96qrRYLrvb0mwTob2FY6nW88Ygj0g5AILVLIgGzfgiRFRrTuA2tUEvMXdIcqyuiiS_YoFwR620OG8cyNh-UB3EVwMv3zgJ6-gEmW_iFaFmf_Z3NwRUcO_wZEkIezeRGHwoP3Ex245Q9_TQp7N-GapwZqoEPd_H8yuYY-DNMhy_mKpu_vtSN_3uPPKBbazDoz71g5TN9BxCB6xgK6sF7n6LjUj56VFKf3n5jNMZjlImt9TjpIMoFT3HoszX73XeLfQPf5UsS7zgo-iQZ19rn3&p=0&fvj=1&vjs=3,1 hour ago,NOT_FOUND
pj_709a85ed98057831,Social media manager,Social Media Talent Agent / Manager,Boldstreak,NOT_FOUND,NOT_FOUND,['Boldstreak'],/web/20190805185449/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DBujtf2G9QwAXcJdf_Sa6VGeRdvm5lLRs4RISQGmhJwLdJ_n2zJ9H43TjTwkxUftLxYez6SL5-PVU85AbmrwUOUTFNgmff1NJduLnVO6h1xpS8KvNB5r9LGqU8Sx7-FDQclIlwt9f5IbELVHKfXseWYfu3BcdJNJs03rBv8RrES6kCDCan2ud0bxzP1JKm3_gmsRc09RTknd93bIDDv8IJoncOH8rNHxQ6VILDu6AyJwpQo4u2J5fawbJlPQ2DajIDiImcgnyd6nk7RpMUF69V9d19hOsjJeXiuGqLLo-QSAlE1-pToSw4MIWfJ-3aDpq73ZYlw1k70njNqFFu7kCXmeyhMX-7WRw_5LU0lADYELaABqArjLYd0fbqOeIHbhwjE2IvYg3utJ5JclhaDI0fnzEwKAVs0WIE8LdLXQ-GsQIEXgWaqTodNBITzsopACE=&p=1&fvj=1&vjs=3,1 hour ago,NOT_FOUND
pj_a3bc38ebfa1c6ea3,Social media manager,Social Media Marketing Manager,4Patriots,NOT_FOUND,NOT_FOUND,['4Patriots'],/web/20190805185449/https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BVNBVoXpuvgI0a3I1xA-KWw6D0NOMIQTrdoLlMBZ_A6EQ8reRGge1J6ZzwtauQPf2EllgegHWhLmBd8zMUJAbG-YQqJmIAyeOiwyFsqbh0shYR835e3Mt_zo7IuUFHwpYPUOI_aWzT158LdbaPVLKnirInjV8jrhoEdVsRf9Xp-fdfT6EGylyIzvxzS--Tfs1TdVnBwgBF5GgSJOwhXyclBb2--qn36kh16-cQCIdpSpcwamXXwz7rsLvFlmC4dxu-QT5GyoCyepixxMEqkLFaPkx3tM4ikl5RPAB1sWCaWT7ThTgkf19J8J80sZ3R4cGDpaJmb4ar4nqvjhdqsAfMxAL-5ygtYe8VhSiH4w-onHfbE1aLwxqFvE33rk0FHb_3brXVHddwR3gGFDeWOmbfo8c5faykJkTFD37THxdEkJEh1P8iKif9prud-7S4EYI=&p=2&fvj=1&vjs=3,52 minutes ago,NOT_FOUND
